mv '/home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0610_12450000\(2\).jpg' '/home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0610_12450000\(2\)-Boats_in_the_Marina.jpg'
mv /home/klotz/Documents/images/photo-recovery/photo-s1/f1423232.jpg /home/klotz/Documents/images/photo-recovery/photo-s1/f1423232-Blue_Tank_Top_and_Flip_Flops.jpg
mv /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2398.JPG /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2398-Cat_in_the_Bookshelf.JPG
mv /home/klotz/Documents/images/2002may11/hunter-bars-3.jpg /home/klotz/Documents/images/2002may11/hunter-bars-3-Child_Playing_on_Swings.jpg
mv /home/klotz/Documents/images/x100t/103A_FUJI/DSCF3112.JPG /home/klotz/Documents/images/x100t/103A_FUJI/DSCF3112-Angel_Statue.JPG
mv /home/klotz/Documents/images/x100v/107_FUJI/DSCF9156.JPG /home/klotz/Documents/images/x100v/107_FUJI/DSCF9156-Marijuana_Plant_in_a_Pot.JPG
mv /home/klotz/Documents/images/cell_tower.gif /home/klotz/Documents/images/cell_tower-Towering_Over_The_Landscape.gif
mv /home/klotz/Documents/images/2013-07/102_0716/IMG_0129.JPG /home/klotz/Documents/images/2013-07/102_0716/IMG_0129-looking_out_over_the_ocean.JPG
mv /home/klotz/Documents/images/x100t/105_FUJI/DSCF5217.JPG /home/klotz/Documents/images/x100t/105_FUJI/DSCF5217-pinball_machine.JPG
mv /home/klotz/Documents/images/x100t/106_FUJI/DSCF6347.JPG /home/klotz/Documents/images/x100t/106_FUJI/DSCF6347-Head_of_a_statue.JPG
mv /home/klotz/Documents/images/x100v/107_FUJI/DSCF9900.JPG /home/klotz/Documents/images/x100v/107_FUJI/DSCF9900-Yahoo_Sign.JPG
mv /home/klotz/Documents/images/2002jun21-leighsr/dsc00053.jpg /home/klotz/Documents/images/2002jun21-leighsr/dsc00053-plate_of_food.jpg
mv /home/klotz/Documents/images/x100t/104_FUJI/DSCF4315.JPG /home/klotz/Documents/images/x100t/104_FUJI/DSCF4315-plate_with_food_on_it.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160829_120409.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160829_120409-Powered_Walks.jpg
mv /home/klotz/Documents/images/x100t/101_FUJI/DSCF1890.JPG /home/klotz/Documents/images/x100t/101_FUJI/DSCF1890-Old_Train_Car_on_Tracks.JPG
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF1130.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF1130-Grassy_Field_by_a_Lake.JPG
mv /home/klotz/Documents/images/x100t/100_FUJI/DSCF0260.JPG /home/klotz/Documents/images/x100t/100_FUJI/DSCF0260-Outdoor_Dining_Table_Set.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0327_11520700.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0327_11520700-Smiling_Girl_Playing_With_Toys.jpg
mv /home/klotz/Documents/images/x100t/104_FUJI/DSCF4767.JPG /home/klotz/Documents/images/x100t/104_FUJI/DSCF4767-Family_Photo.JPG
mv /home/klotz/Documents/images/2003oct19/gif/24.gif /home/klotz/Documents/images/2003oct19/gif/24-Red_Berries_on_a_Paper_Towel.gif
mv /home/klotz/Documents/images/photo-recovery/photo-s2/f2219328.jpg /home/klotz/Documents/images/photo-recovery/photo-s2/f2219328-Stained_Glass_Window_in_Church.jpg
mv /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2616.JPG /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2616-Window_Display_of_Japanese_Products.JPG
mv /home/klotz/Documents/images/PicSay/recent/recent/picsay-1243306940482 /home/klotz/Documents/images/PicSay/recent/recent/picsay-1243306940482-lab_equipment
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160508_111602.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160508_111602-Cooking_with_a_friend.jpg
mv /home/klotz/Documents/images/photo-recovery/photo-s2/f2344064.jpg /home/klotz/Documents/images/photo-recovery/photo-s2/f2344064-Code_on_a_computer_screen.jpg
mv /home/klotz/Documents/images/x100t/104_FUJI/DSCF4244.JPG /home/klotz/Documents/images/x100t/104_FUJI/DSCF4244-Tree_in_front_of_a_building.JPG
mv /home/klotz/Documents/images/x100t/101_FUJI/DSCF1779.JPG /home/klotz/Documents/images/x100t/101_FUJI/DSCF1779-lderly_man_on_train_holding_a_bag_of_ch.JPG
mv /home/klotz/Documents/images/photo-recovery/photo-s1/f1487808.jpg /home/klotz/Documents/images/photo-recovery/photo-s1/f1487808-Man_with_beard_and_glasses_sitting_at_a.jpg
mv /home/klotz/Documents/images/x100t/101_FUJI/DSCF1087.JPG /home/klotz/Documents/images/x100t/101_FUJI/DSCF1087-Creating_a_sand_castle.JPG
mv /home/klotz/Documents/images/photo-recovery/photo-s3/f2372928.jpg /home/klotz/Documents/images/photo-recovery/photo-s3/f2372928-Silver_Coffee_Maker.jpg
mv /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2402.JPG /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2402-Cat_with_a_Look_on_Its_Face.JPG
mv /home/klotz/Documents/images/x100t/106_FUJI/DSCF6862.JPG /home/klotz/Documents/images/x100t/106_FUJI/DSCF6862-Life_As_We_Knew_It.JPG
mv /home/klotz/Documents/images/yuki-cat-cafe-2017/P1080871.JPG /home/klotz/Documents/images/yuki-cat-cafe-2017/P1080871-Black_Cat_Laying_on_Chair_in_Sunlight.JPG
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF0853.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF0853-Black_and_White_Railing_over_Water.JPG
mv /home/klotz/Documents/images/2002may02/yuki-dress-2002may02-1.jpg /home/klotz/Documents/images/2002may02/yuki-dress-2002may02-1-Smiling_Little_Girl_in_Pink_Dress.jpg
mv /home/klotz/Documents/images/x100v/107_FUJI/DSCF9647.JPG /home/klotz/Documents/images/x100v/107_FUJI/DSCF9647-Calm_Lake_with_Tall_Grass.JPG
mv /home/klotz/Documents/images/photo-recovery/photo-s2/f2222272.jpg /home/klotz/Documents/images/photo-recovery/photo-s2/f2222272-eyesore_on_a_window.jpg
mv /home/klotz/Documents/images/x100t/102A_FUJI/20150712-0227-000.JPG /home/klotz/Documents/images/x100t/102A_FUJI/20150712-0227-000-Cityscape_at_Sunset.JPG
mv /home/klotz/Documents/images/photo-recovery/photo-s3/f2941568.jpg /home/klotz/Documents/images/photo-recovery/photo-s3/f2941568-Tree_in_the_Snow.jpg
mv /home/klotz/Documents/images/x100t/101_FUJI/DSCF1090.JPG /home/klotz/Documents/images/x100t/101_FUJI/DSCF1090-A_Woman_Riding_a_Shark_Inflatable.JPG
mv /home/klotz/Documents/images/x100t/103A_FUJI/DSCF3234.JPG /home/klotz/Documents/images/x100t/103A_FUJI/DSCF3234-Apple_Tree_with_Fruit.JPG
mv /home/klotz/Documents/images/x100t/105_FUJI/DSCF5119.JPG /home/klotz/Documents/images/x100t/105_FUJI/DSCF5119-Silver_Statue_of_a_Person_Sitting_on.JPG
mv /home/klotz/Documents/images/2002jun23-leighsr/dsc00033.jpg /home/klotz/Documents/images/2002jun23-leighsr/dsc00033-Computer_User.jpg
mv /home/klotz/Documents/images/R36_20081122_1422.png /home/klotz/Documents/images/R36_20081122_1422-Blue_Sky.png
mv /home/klotz/Documents/images/photo-recovery/photo-s1/f1736832.jpg /home/klotz/Documents/images/photo-recovery/photo-s1/f1736832-Blurred_View_of_Chairs_and_People.jpg
mv /home/klotz/Documents/images/x100t/chapman-toss/00000051.png /home/klotz/Documents/images/x100t/chapman-toss/00000051-graduation_day.png
mv /home/klotz/Documents/images/x100t/104_FUJI/DSCF4673.JPG /home/klotz/Documents/images/x100t/104_FUJI/DSCF4673-Close_up_of_a_pink_flower_in_a_dark.JPG
mv '/home/klotz/Documents/images/android/2009-06-30 16.46.14.jpg' '/home/klotz/Documents/images/android/2009-06-30-16.46.14-board_game.jpg'
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF0188.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF0188-Old_Vintage_Blue_and_Brown_Jugs_H.JPG
mv /home/klotz/Documents/images/x100t/102A_FUJI/20150725-0944-000.JPG /home/klotz/Documents/images/x100t/102A_FUJI/20150725-0944-000-steps_leading_to_a_doorway.JPG
mv /home/klotz/Documents/images/x100t/100_FUJI/DSCF0739.JPG /home/klotz/Documents/images/x100t/100_FUJI/DSCF0739-Group_of_friends_having_dinner_together.JPG
mv /home/klotz/Documents/images/x100t/102_FUJI/DSCF2001.JPG /home/klotz/Documents/images/x100t/102_FUJI/DSCF2001-men_standing_in_front_of_a_train.JPG
mv /home/klotz/Documents/images/x100t/105_FUJI/DSCF5431.JPG /home/klotz/Documents/images/x100t/105_FUJI/DSCF5431-A_large_crowd_of_people_gathered_in_a_stadium.JPG
mv /home/klotz/Documents/images/x100t/102A_FUJI/20150714-0402-000.JPG /home/klotz/Documents/images/x100t/102A_FUJI/20150714-0402-000-Runway_at_night.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0419_18064800.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0419_18064800-Holding_a_Slice_of_Pizza_in_Front.jpg
mv /home/klotz/Documents/images/S2_20081122_1045.png /home/klotz/Documents/images/S2_20081122_1045-Blue_background.png
mv /home/klotz/Documents/images/2003aug29/img00007.jpg /home/klotz/Documents/images/2003aug29/img00007-Smiling_Boy_on_the_Carpet.jpg
mv /home/klotz/Documents/images/2003dec-2004jan/img00073.jpg /home/klotz/Documents/images/2003dec-2004jan/img00073-Good_title_for_this_image_is_Girl_with_Pink.jpg
mv /home/klotz/Documents/images/pix-from-skg4-more/20131207_122508.jpg /home/klotz/Documents/images/pix-from-skg4-more/20131207_122508-Operation_and_Organization_of_the_German_Army.jpg
mv /home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0521_17114400.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0521_17114400-Vintage_Clothing_Store_Display.jpg
mv /home/klotz/Documents/images/disappearing-architecture/foo/klotz/images/4x5/graflexscan/ProjectBack/art-both.PSD /home/klotz/Documents/images/disappearing-architecture/foo/klotz/images/4x5/graflexscan/ProjectBack/art-both-ART_Window.PSD
mv /home/klotz/Documents/images/x100t/100_FUJI/DSCF0476.JPG /home/klotz/Documents/images/x100t/100_FUJI/DSCF0476-Tree_Trunk_Covered_in_Designs.JPG
mv '/home/klotz/Documents/images/android/2009-06-21 10.49.43.jpg' '/home/klotz/Documents/images/android/2009-06-21-10.49.43-Coffee_and_Dessert_on_a_Table.jpg'
mv '/home/klotz/Documents/images/android/2009-08-12 15.39.01.jpg' '/home/klotz/Documents/images/android/2009-08-12-15.39.01-Road_Closed_Sign.jpg'
mv /home/klotz/Documents/images/x100t/100_FUJI/DSCF0451.JPG /home/klotz/Documents/images/x100t/100_FUJI/DSCF0451-Caution_Active_Driveway_Watch_for_Oncoming_Tra.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0218_20383600.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0218_20383600-Traffic_on_a_busy_city_street.jpg
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20161001_220953.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20161001_220953-plate_of_food.jpg
mv /home/klotz/Documents/images/android/1229311192619.jpg /home/klotz/Documents/images/android/1229311192619-Stray_Cat.jpg
mv /home/klotz/Documents/images/x100t/104_FUJI/DSCF4338.JPG /home/klotz/Documents/images/x100t/104_FUJI/DSCF4338-oodles_and_noodles.JPG
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF0844.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF0844-Power_Pole.JPG
mv /home/klotz/Documents/images/yuki-lisa-wang-bday-2014/10371515_818793991467245_2196784017985100405_n.jpg /home/klotz/Documents/images/yuki-lisa-wang-bday-2014/10371515_818793991467245_2196784017985100405_n-Smiling_Girmv.jpg
mv /home/klotz/Documents/images/2003may/2003may10/jaime-opening-presents.jpg /home/klotz/Documents/images/2003may/2003may10/jaime-opening-presents-Children_sitting_on_grass_with_presents.jpg
mv /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2696.JPG /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2696-berry_tree.JPG
mv /home/klotz/Documents/images/x100t/106_FUJI/DSCF6929.JPG /home/klotz/Documents/images/x100t/106_FUJI/DSCF6929-Black_and_Gray_Background.JPG
mv /home/klotz/Documents/images/x100t/100_FUJI/DSCF0976.JPG /home/klotz/Documents/images/x100t/100_FUJI/DSCF0976-Two_Girmv_Posing_for_a_Picture.JPG
mv /home/klotz/Documents/images/Steven.Pemberton.jpg /home/klotz/Documents/images/Steven.Pemberton-man_wearing_glasses.jpg
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF0694.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF0694-A_lone_person_on_the_beach.JPG
mv /home/klotz/Documents/images/2007-11-09/IMGP2617.JPG /home/klotz/Documents/images/2007-11-09/IMGP2617-Two_Children_in_Costumes.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0610_13441900.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0610_13441900-Fish_and_Chips_with_Coleslaw.jpg
mv /home/klotz/Documents/images/x100t/102A_FUJI/20150704-2032-000.JPG /home/klotz/Documents/images/x100t/102A_FUJI/20150704-2032-000-Entrance_to_a_building.JPG
mv /home/klotz/Documents/images/x100t/103A_FUJI/DSCF3021.JPG /home/klotz/Documents/images/x100t/103A_FUJI/DSCF3021-Cityscape_from_a_High_Rise.JPG
mv /home/klotz/Documents/images/x100t/102_FUJI/DSCF2140.JPG /home/klotz/Documents/images/x100t/102_FUJI/DSCF2140-Oranges_in_a_box.JPG
mv /home/klotz/Documents/images/x100t/102A_FUJI/20150708-2309-000.JPG /home/klotz/Documents/images/x100t/102A_FUJI/20150708-2309-000-Smiling_Boy_with_Umbrella.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/PANO_20160616_133105.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/PANO_20160616_133105-Space_Needle.jpg
mv /home/klotz/Documents/images/x100t/106_FUJI/DSCF6609.JPG /home/klotz/Documents/images/x100t/106_FUJI/DSCF6609-doorway_with_a_woman_and_a_girl_standing_in.JPG
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF0283.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF0283-black_and_white_photo_of_a_lake.JPG
mv /home/klotz/Documents/images/photo-recovery/photo-s1/f0824960.jpg /home/klotz/Documents/images/photo-recovery/photo-s1/f0824960-Xerox_Paper.jpg
mv /home/klotz/Documents/images/x100t/100_FUJI/DSCF0664.JPG /home/klotz/Documents/images/x100t/100_FUJI/DSCF0664-Head_of_a_Lion.JPG
mv /home/klotz/Documents/images/x100t/103A_FUJI/DSCF3517.JPG /home/klotz/Documents/images/x100t/103A_FUJI/DSCF3517-Free_Tree.JPG
mv /home/klotz/Documents/images/android/1240365629119.jpg /home/klotz/Documents/images/android/1240365629119-Two_kids_drinking_from_cups.jpg
mv /home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0730_11505400.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0730_11505400-EEEEEEEEEEEEEEEEEEEE.jpg
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160607_092948.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160607_092948-DataBricks_Community_Edition.jpg
mv /home/klotz/Documents/images/x100t/101_FUJI/DSCF1513.JPG /home/klotz/Documents/images/x100t/101_FUJI/DSCF1513-A_Pond_with_a_Long_Red_Pipe_St.JPG
mv /home/klotz/Documents/images/2013-07/103_0717/IMG_0335.JPG /home/klotz/Documents/images/2013-07/103_0717/IMG_0335-Smiling_Girl.JPG
mv '/home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0614_17253800\(2\).jpg' '/home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0614_17253800\(2\)-A_good_title_for_this_image_is_a_Space_Need.jpg'
mv /home/klotz/Documents/images/x100t/101_FUJI/DSCF1285.JPG /home/klotz/Documents/images/x100t/101_FUJI/DSCF1285-Family_Photo.JPG
mv /home/klotz/Documents/images/x100t/101_FUJI/DSCF1237.JPG /home/klotz/Documents/images/x100t/101_FUJI/DSCF1237-Polka_Dotted_Women_Talking.JPG
mv /home/klotz/Documents/images/photo-recovery/photo-s3/f2947200.png /home/klotz/Documents/images/photo-recovery/photo-s3/f2947200-The_Feast.png
mv /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2699.JPG /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2699-Colorful_Flowers_in_a_Garden.JPG
mv /home/klotz/Documents/images/x100t/105_FUJI/DSCF5011.JPG /home/klotz/Documents/images/x100t/105_FUJI/DSCF5011-Boating_in_the_Harbor.JPG
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF0187.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF0187-Red_Flowers_in_a_Vase.JPG
mv /home/klotz/Documents/images/pix-from-skg4-more/20140614_192910.jpg /home/klotz/Documents/images/pix-from-skg4-more/20140614_192910-plate_of_food.jpg
mv /home/klotz/Documents/images/photo-recovery/photo-s3/f2534080.jpg /home/klotz/Documents/images/photo-recovery/photo-s3/f2534080-junk_on_table.jpg
mv /home/klotz/Documents/images/1985/398e.jpg /home/klotz/Documents/images/1985/398e-Three_friends_waiting_at_a_bus_stop.jpg
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF0922.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF0922-road_to_nowhere.JPG
mv /home/klotz/Documents/images/x100t/101_FUJI/DSCF1695.JPG /home/klotz/Documents/images/x100t/101_FUJI/DSCF1695-Passengers_boarding_a_train.JPG
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF0921.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF0921-Black_and_white_photo_of_a_lonely_road_in.JPG
mv /home/klotz/Documents/images/x100t/105_FUJI/DSCF5397.JPG /home/klotz/Documents/images/x100t/105_FUJI/DSCF5397-street_art.JPG
mv '/home/klotz/Documents/images/hunter/Camera/2013-08-20 11.33.46.jpg' '/home/klotz/Documents/images/hunter/Camera/2013-08-20-11.33.46-constructing_a_sidewalk.jpg'
mv /home/klotz/Documents/images/x100v/107_FUJI/DSCF9010.JPG /home/klotz/Documents/images/x100v/107_FUJI/DSCF9010-Road_to_nowhere.JPG
mv /home/klotz/Documents/images/x100v/107_FUJI/DSCF9437.JPG /home/klotz/Documents/images/x100v/107_FUJI/DSCF9437-Box_of_Tissues.JPG
mv /home/klotz/Documents/images/x100v/107_FUJI/DSCF9511.JPG /home/klotz/Documents/images/x100v/107_FUJI/DSCF9511-Autumn_Sun.JPG
mv /home/klotz/Documents/images/android/1238882313824.jpg /home/klotz/Documents/images/android/1238882313824-Tree_with_no_leaves.jpg
mv /home/klotz/Documents/images/x100t/100_FUJI/DSCF0915.JPG /home/klotz/Documents/images/x100t/100_FUJI/DSCF0915-Open_sign_for_Agave.JPG
mv /home/klotz/Documents/images/x100t/102A_FUJI/20150802-0251-002.JPG /home/klotz/Documents/images/x100t/102A_FUJI/20150802-0251-002-Red_Heart_on_the_Ground.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/100_CFV5/DSC_0280.JPG /home/klotz/Documents/images/nexus-5-2016-10-23/100_CFV5/DSC_0280-Men_in_a_restaurant.JPG
mv /home/klotz/Documents/images/x100t/102_FUJI/DSCF2163.JPG /home/klotz/Documents/images/x100t/102_FUJI/DSCF2163-table_with_food_and_woman.JPG
mv /home/klotz/Documents/images/pix-from-skg4-more/20140201_211953.jpg /home/klotz/Documents/images/pix-from-skg4-more/20140201_211953-Smiling_Girl_with_Coffee.jpg
mv '/home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0613_16594600\(2\).jpg' '/home/klotz/Documents/images/nexus-5-2016-10-23/X100T/2016_0613_16594600\(2\)-Smiling_Teenagers.jpg'
mv /home/klotz/Documents/images/x100t/103_FUJI/DSCF3949.JPG /home/klotz/Documents/images/x100t/103_FUJI/DSCF3949-hangings_on_a_wall.JPG
mv /home/klotz/Documents/images/pix-from-skg4-more/20140602_215226.jpg /home/klotz/Documents/images/pix-from-skg4-more/20140602_215226-Code_on_a_computer_screen.jpg
mv /home/klotz/Documents/images/2003aug29/img00019.jpg /home/klotz/Documents/images/2003aug29/img00019-Toy_Town.jpg
mv /home/klotz/Documents/images/nexus-5-2016-10-23/100_CFV5/DSC_0250~2.JPG /home/klotz/Documents/images/nexus-5-2016-10-23/100_CFV5/DSC_0250~2-Calculators_on_a_table.JPG
mv /home/klotz/Documents/images/photo-recovery/photo-s1/f0814528.jpg /home/klotz/Documents/images/photo-recovery/photo-s1/f0814528-Ending_Machine.jpg
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160722_225955.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160722_225955-Vintage_Photo_of_a_Little_Girl_in.jpg
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160213_163303.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160213_163303-ractical_programming_in_Tcl_and_tk.jpg
mv /home/klotz/Documents/images/x100t/101_FUJI/DSCF1236.JPG /home/klotz/Documents/images/x100t/101_FUJI/DSCF1236-Family_of_four_standing_in_a_hallway.JPG
mv /home/klotz/Documents/images/x100v/108_FUJI/DSCF0339.JPG /home/klotz/Documents/images/x100v/108_FUJI/DSCF0339-Flowers_on_a_Fence.JPG
mv /home/klotz/Documents/images/x100v/107_FUJI/DSCF9310.JPG /home/klotz/Documents/images/x100v/107_FUJI/DSCF9310-leaf_with_a_heart_shape.JPG
mv '/home/klotz/Documents/images/yuki-lisa-wang-bday-2014/1900145_10201839509213572_1149819484_n \(1\).jpg' '/home/klotz/Documents/images/yuki-lisa-wang-bday-2014/1900145_10201839509213572_1149819484_n-\(1\)-Two_Girmv_Taking_Selfie.jpg'
mv /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2627.JPG /home/klotz/Documents/images/2015-07-japan-hawaii/102_FUJI/DSCF2627-Family_at_a_petting_zoo.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160812_135444.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160812_135444-assistant_User.jpg
mv /home/klotz/Documents/images/x100t/100_FUJI/DSCF0477.JPG /home/klotz/Documents/images/x100t/100_FUJI/DSCF0477-graffiti_on_a_sidewalk.JPG
mv /home/klotz/Documents/images/x100t/104_FUJI/DSCF4588.JPG /home/klotz/Documents/images/x100t/104_FUJI/DSCF4588-Rope_with_a_Face.JPG
mv /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160601_134406.jpg /home/klotz/Documents/images/nexus-5-2016-10-23/Nexus5/IMG_20160601_134406-books_clever_and_there_are_more_things_that_are_important.jpg
mv /home/klotz/Documents/images/x100t/102A_FUJI/20150704-2215-001.JPG /home/klotz/Documents/images/x100t/102A_FUJI/20150704-2215-001-Outdoor_Market.JPG
